HMA_Lat,HMA_Lng,blg_age,RFT_UPrice,kfold
22.277419,114.239531,31.0,17379,2
22.367217,114.113415,5.0,16280,2
22.282909,114.216459,33.0,17347,2
22.371246,114.116594,49.0,7323,2
22.261497,114.234297,37.0,12827,2
22.363456,114.138795,13.0,11921,2
22.306935,114.234094,25.0,14171,2
22.448401999999998,114.026681,3.0,14453,2
22.312451,114.17000300000001,43.0,11211,2
22.326678,114.15206200000002,1.0,21257,2
22.476001,114.047616,31.0,10662,2
22.35144,114.05994,14.0,12124,2
22.417144,113.995154,15.0,11733,2
22.495458,114.13488,24.0,12881,2
22.318048,114.169792,19.0,18719,2
22.422714000000006,114.235127,23.0,15635,2
22.330039000000006,114.201533,1.0,22792,2
22.266018,114.135264,46.0,20879,2
22.312451,114.17000300000001,56.0,9208,2
22.422714000000006,114.235127,26.0,14835,2
22.288071,113.946923,4.0,9362,2
22.243505,114.147505,28.0,16393,2
22.378791,114.10108600000001,40.0,13475,2
22.385196,114.18878600000001,35.0,19331,2
22.320079999999997,114.163208,7.0,17845,2
22.314572,114.26522800000001,21.0,16898,2
22.280332,114.14030100000001,46.0,13834,2
22.295036,114.236164,14.0,18934,2
22.495458,114.13488,24.0,11787,2
22.37509,114.22085,19.0,11428,2
22.422714000000006,114.235127,20.0,12091,2
22.329207,114.16325,19.0,20848,2
22.278823000000006,114.174415,54.0,22065,2
22.458973,114.175596,34.0,10385,2
22.330095,114.18981200000002,1.0,21739,2
22.377048,113.963078,34.0,11479,2
22.282909,114.216459,33.0,16827,2
22.443599,114.037216,16.0,13118,2
22.294939000000007,114.26958,7.0,13755,2
22.422714000000006,114.235127,33.0,10152,2
22.395252,114.192115,34.0,12048,2
22.37509,114.22085,18.0,17123,2
22.299062,114.00735900000001,24.0,9828,2
22.320079999999997,114.163208,29.0,16667,2
22.306381,114.16025400000001,17.0,29747,2
22.278823000000006,114.174415,19.0,21103,2
22.288887,114.211224,1.0,28280,2
22.324725,114.252646,20.0,19284,2
22.280332,114.14030100000001,10.0,24022,2
22.281215,114.125334,34.0,21352,2
22.345219,114.098912,16.0,13304,2
22.298342,114.171264,11.0,23284,2
22.278841,114.232037,34.0,17898,2
22.333873,114.21426,9.0,13850,2
22.370731,114.061682,14.0,12141,2
22.422714000000006,114.235127,28.0,10723,2
22.250594,114.147646,21.0,13626,2
22.334984,114.157164,36.0,16527,2
22.335467,114.1806,60.0,14279,2
22.318245,114.190352,61.0,9717,2
22.386717,113.980683,31.0,11667,2
22.266018,114.135264,40.0,13333,2
22.443163,114.025459,28.0,12670,2
22.294939000000007,114.26958,1.0,19654,2
22.288071,113.946923,13.0,10680,2
22.444294,114.165867,46.0,11174,2
22.279173,114.192871,31.0,15317,2
22.385196,114.18878600000001,34.0,18956,2
22.456221,114.004887,20.0,8923,2
22.314572,114.26522800000001,29.0,12361,2
22.288071,113.946923,13.0,12394,2
22.477751,114.232487,18.0,10523,2
22.376214,114.111897,22.0,14233,2
22.367217,114.113415,13.0,19178,2
22.422714000000006,114.235127,1.0,25934,2
22.38786,113.962247,20.0,11867,2
22.333551,114.150051,15.0,18989,2
22.283267,114.222864,27.0,16545,2
22.444294,114.165867,28.0,8303,2
22.273518,114.224469,24.0,9480,2
22.378791,114.10108600000001,40.0,13220,2
22.286554,114.149623,17.0,21501,2
22.306935,114.234094,29.0,15775,2
22.422714000000006,114.235127,19.0,13553,2
22.330095,114.18981200000002,4.0,15873,2
22.261999,114.251559,19.0,17168,2
22.333551,114.150051,16.0,18667,2
22.287405,114.217806,37.0,20396,2
22.308356,114.258804,3.0,0,2
22.326678,114.15206200000002,1.0,22882,2
22.306381,114.16025400000001,17.0,27675,2
22.422714000000006,114.235127,20.0,12599,2
22.306381,114.16025400000001,19.0,35033,2
22.443599,114.037216,8.0,12584,2
22.308356,114.258804,22.0,12761,2
22.375079,114.176475,39.0,11022,2
22.314572,114.26522800000001,23.0,14346,2
22.44077,114.044454,6.0,13318,2
22.312451,114.17000300000001,56.0,9559,2
22.286554,114.149623,14.0,24969,2
22.306935,114.234094,29.0,13602,2
22.343639000000003,114.160326,33.0,16256,2
22.288071,113.946923,13.0,11581,2
22.370731,114.061682,17.0,12691,2
22.422714000000006,114.235127,22.0,12665,2
22.270077,114.184586,28.0,14972,2
22.367556,114.019278,21.0,8516,2
22.303931,114.188613,18.0,16830,2
22.377048,113.963078,34.0,11834,2
22.308356,114.258804,4.0,16541,2
22.303931,114.188613,19.0,17667,2
22.398547,113.984565,18.0,10000,2
22.422714000000006,114.235127,2.0,17564,2
22.416209,113.969819,17.0,12496,2
22.377048,113.963078,34.0,10602,2
22.33626,114.13976,42.0,14002,2
22.324725,114.252646,20.0,17080,2
22.326678,114.15206200000002,1.0,29050,2
22.386717,113.980683,31.0,9183,2
22.270077,114.184586,28.0,15310,2
22.546164,114.225257,43.0,6369,2
22.345219,114.098912,24.0,15465,2
22.38786,113.962247,26.0,9925,2
22.279173,114.192871,21.0,30818,2
22.367217,114.113415,31.0,14632,2
22.385196,114.18878600000001,25.0,12570,2
22.452652,114.157858,28.0,15211,2
22.298342,114.171264,61.0,13953,2
22.344065,114.211855,17.0,11233,2
22.335467,114.1806,60.0,14501,2
22.387220000000006,114.203433,38.0,17890,2
22.334984,114.157164,39.0,13736,2
22.308356,114.258804,17.0,15862,2
22.286554,114.149623,16.0,16667,2
22.306165,114.169556,13.0,17866,2
22.378791,114.10108600000001,30.0,12258,2
22.422714000000006,114.235127,33.0,11774,2
22.385196,114.18878600000001,38.0,18876,2
22.333551,114.150051,16.0,17404,2
22.261999,114.251559,23.0,10726,2
22.299062,114.00735900000001,25.0,10379,2
22.273518,114.224469,21.0,9817,2
22.288887,114.211224,54.0,11284,2
22.306381,114.16025400000001,16.0,29331,2
22.334984,114.157164,6.0,14706,2
22.505312,114.123523,29.0,11784,2
22.299062,114.00735900000001,38.0,10816,2
22.335467,114.1806,17.0,27637,2
22.395252,114.192115,34.0,14314,2
22.422714000000006,114.235127,11.0,15993,2
22.344065,114.211855,37.0,11594,2
22.422714000000006,114.235127,1.0,29949,2
22.363456,114.138795,46.0,9863,2
22.378791,114.10108600000001,17.0,15385,2
22.281215,114.125334,40.0,16270,2
22.37509,114.22085,18.0,11054,2
22.427836,114.171813,1.0,16105,2
22.367217,114.113415,13.0,15682,2
22.456221,114.004887,28.0,11581,2
22.422714000000006,114.235127,23.0,10034,2
22.324725,114.252646,30.0,9767,2
22.38786,113.962247,22.0,8108,2
22.371246,114.116594,34.0,14133,2
22.442947,113.986349,9.0,10237,2
22.393461,113.976603,32.0,13447,2
22.367217,114.113415,15.0,16000,2
22.317588,114.18068600000001,40.0,17752,2
22.326678,114.15206200000002,1.0,29416,2
22.290905,114.199282,32.0,22481,2
22.303931,114.188613,31.0,14884,2
22.278823000000006,114.174415,20.0,25730,2
22.476001,114.047616,39.0,13527,2
22.443163,114.025459,10.0,11407,2
22.393461,113.976603,31.0,12099,2
22.398547,113.984565,35.0,9877,2
22.427836,114.171813,7.0,11027,2
22.378791,114.10108600000001,39.0,12009,2
22.444294,114.165867,28.0,12156,2
22.416209,113.969819,19.0,13351,2
22.448401999999998,114.026681,3.0,15067,2
22.283267,114.222864,15.0,21884,2
22.345219,114.098912,21.0,16890,2
22.344065,114.211855,30.0,12475,2
22.416209,113.969819,19.0,9217,2
22.385196,114.18878600000001,37.0,11986,2
22.35144,114.05994,18.0,12904,2
22.299062,114.00735900000001,32.0,11307,2
22.308356,114.258804,3.0,20513,2
22.330095,114.18981200000002,5.0,19891,2
22.280332,114.14030100000001,26.0,22230,2
22.422714000000006,114.235127,25.0,12185,2
22.422714000000006,114.235127,25.0,18521,2
22.261497,114.234297,37.0,13905,2
22.298342,114.171264,40.0,12742,2
22.44077,114.044454,6.0,13883,2
22.308356,114.258804,4.0,20637,2
22.242732,114.153397,31.0,14925,2
22.385196,114.18878600000001,37.0,12313,2
22.448401999999998,114.026681,3.0,15197,2
22.320079999999997,114.163208,17.0,19434,2
22.242053,114.19653,20.0,21445,2
22.329207,114.16325,54.0,11029,2
22.236985999999998,114.158271,9.0,22367,2
22.281215,114.125334,31.0,16956,2
22.278841,114.232037,5.0,18629,2
22.290905,114.199282,37.0,18720,2
22.378791,114.10108600000001,17.0,15212,2
22.376214,114.111897,22.0,15010,2
22.345219,114.098912,19.0,18483,2
22.505312,114.123523,27.0,12331,2
22.427836,114.171813,5.0,12443,2
22.303569,114.249728,12.0,15205,2
22.344065,114.211855,30.0,13030,2
22.308965,114.175376,16.0,20186,2
22.288071,113.946923,13.0,10979,2
22.278823000000006,114.174415,13.0,22173,2
22.422714000000006,114.235127,6.0,15746,2
22.379694,114.271803,23.0,8000,2
22.367217,114.113415,25.0,18284,2
22.33626,114.13976,51.0,13920,2
22.443599,114.037216,16.0,15522,2
22.280332,114.14030100000001,18.0,27273,2
22.422714000000006,114.235127,17.0,15681,2
22.288071,113.946923,18.0,12569,2
22.324742999999998,114.20922900000001,35.0,17085,2
22.444294,114.165867,29.0,14888,2
22.280332,114.14030100000001,27.0,20029,2
22.443599,114.037216,10.0,15237,2
22.318245,114.190352,53.0,7895,2
22.252973,114.160797,39.0,18169,2
22.379694,114.271803,42.0,9131,2
22.334984,114.157164,36.0,14644,2
22.442947,113.986349,29.0,8081,2
22.308356,114.258804,22.0,9088,2
22.286554,114.149623,54.0,23352,2
22.294939000000007,114.26958,11.0,12081,2
22.456221,114.004887,16.0,9887,2
22.326678,114.15206200000002,1.0,22250,2
22.279173,114.192871,21.0,22611,2
22.324725,114.252646,20.0,17631,2
22.38786,113.962247,15.0,12801,2
22.444294,114.165867,47.0,11357,2
22.387220000000006,114.203433,34.0,14070,2
22.320079999999997,114.163208,3.0,22353,2
22.290905,114.199282,34.0,19048,2
22.312451,114.17000300000001,53.0,10036,2
22.286277,114.134782,5.0,21311,2
22.495458,114.13488,6.0,12606,2
22.288887,114.211224,45.0,14187,2
22.458973,114.175596,34.0,15492,2
22.326678,114.15206200000002,1.0,20558,2
22.324742999999998,114.20922900000001,39.0,14313,2
22.365632,114.043075,34.0,11230,2
22.375079,114.176475,7.0,17868,2
22.281018,114.186001,42.0,16035,2
22.405932999999997,113.961629,2.0,15870,2
22.298342,114.171264,47.0,11312,2
22.281018,114.186001,6.0,19785,2
22.393461,113.976603,32.0,12731,2
22.385196,114.18878600000001,34.0,15728,2
22.359881,114.12187,42.0,12366,2
22.308965,114.175376,16.0,22565,2
22.288071,113.946923,15.0,10806,2
22.277419,114.239531,32.0,15865,2
22.323883,114.16927,28.0,15841,2
22.324742999999998,114.20922900000001,36.0,16582,2
22.333551,114.150051,16.0,16994,2
22.345219,114.098912,33.0,0,2
22.303569,114.249728,19.0,17669,2
22.363012,114.250039,35.0,20051,2
22.359881,114.12187,30.0,18396,2
22.288071,113.946923,4.0,13564,2
22.334984,114.157164,64.0,17000,2
22.38786,113.962247,27.0,7681,2
22.290905,114.199282,37.0,20568,2
22.243505,114.147505,28.0,14681,2
22.261999,114.251559,27.0,9917,2
22.324725,114.252646,21.0,12916,2
22.363456,114.138795,28.0,12895,2
22.317588,114.18068600000001,35.0,15024,2
22.44077,114.044454,6.0,13205,2
22.242732,114.153397,33.0,8530,2
22.387220000000006,114.203433,35.0,17434,2
22.308356,114.258804,14.0,15951,2
22.385196,114.18878600000001,25.0,12570,2
22.448401999999998,114.026681,3.0,12910,2
22.495458,114.13488,6.0,15151,2
22.345219,114.098912,33.0,10100,2
22.370941,114.10003400000001,28.0,12422,2
22.278823000000006,114.174415,55.0,10173,2
22.375079,114.176475,32.0,11838,2
22.422714000000006,114.235127,7.0,16157,2
22.306381,114.16025400000001,19.0,19272,2
22.308356,114.258804,4.0,18301,2
22.306165,114.169556,55.0,9577,2
22.442947,113.986349,4.0,16667,2
22.315212,114.225184,24.0,10233,2
22.377048,113.963078,36.0,7967,2
22.282695,114.200269,4.0,32653,2
22.324725,114.252646,23.0,17033,2
22.375079,114.176475,9.0,17352,2
22.318245,114.190352,1.0,18615,2
22.448401999999998,114.026681,46.0,0,2
22.422714000000006,114.235127,29.0,10379,2
22.33626,114.13976,48.0,12837,2
22.393461,113.976603,32.0,14632,2
22.274956,114.194672,36.0,35700,2
22.318048,114.169792,58.0,8968,2
22.377048,113.963078,26.0,11777,2
22.372988,114.127028,6.0,11245,2
22.422714000000006,114.235127,17.0,15158,2
22.370731,114.061682,17.0,15217,2
22.318048,114.169792,35.0,13459,2
22.287405,114.217806,33.0,22635,2
22.393461,113.976603,6.0,16172,2
22.324725,114.252646,20.0,15106,2
22.243505,114.147505,27.0,15324,2
22.443599,114.037216,3.0,15376,2
22.287121,114.190228,38.0,18834,2
22.299062,114.00735900000001,37.0,10213,2
22.308356,114.258804,2.0,14512,2
22.286277,114.134782,53.0,30200,2
22.291372,114.28838799999998,3.0,26654,2
22.367217,114.113415,15.0,16889,2
22.280332,114.14030100000001,34.0,17217,2
22.370731,114.061682,17.0,13559,2
22.314572,114.26522800000001,18.0,13961,2
22.283267,114.222864,12.0,16421,2
22.294939000000007,114.26958,11.0,13254,2
22.334984,114.157164,61.0,9326,2
22.443163,114.025459,44.0,12581,2
22.324725,114.252646,21.0,13514,2
22.282909,114.216459,33.0,18784,2
22.443163,114.025459,33.0,15299,2
22.294939000000007,114.26958,6.0,14567,2
22.288071,113.946923,23.0,7663,2
22.371246,114.116594,34.0,16160,2
22.456221,114.004887,16.0,10718,2
22.44714,114.063281,3.0,15555,2
22.220733,114.20705900000002,20.0,16729,2
22.283267,114.222864,15.0,24067,2
22.317588,114.18068600000001,4.0,22591,2
22.324742999999998,114.20922900000001,35.0,13305,2
22.378791,114.10108600000001,34.0,14487,2
22.422714000000006,114.235127,19.0,11373,2
22.318245,114.190352,16.0,16701,2
22.444294,114.165867,10.0,6614,2
22.333551,114.150051,16.0,15538,2
22.375079,114.176475,32.0,15164,2
22.242053,114.19653,56.0,33690,2
22.375079,114.176475,32.0,12799,2
22.38786,113.962247,28.0,8926,2
22.314572,114.26522800000001,21.0,16667,2
22.303569,114.249728,14.0,16530,2
22.456221,114.004887,26.0,11674,2
22.378791,114.10108600000001,40.0,10695,2
22.281215,114.125334,9.0,25594,2
22.422714000000006,114.235127,25.0,14108,2
22.443599,114.037216,16.0,16412,2
22.395252,114.192115,34.0,15020,2
22.363456,114.138795,48.0,8069,2
22.277419,114.239531,31.0,15008,2
22.35144,114.05994,18.0,11285,2
22.326678,114.15206200000002,1.0,25979,2
22.315212,114.225184,53.0,12962,2
22.320794,114.217267,39.0,10814,2
22.334984,114.157164,36.0,17207,2
22.38786,113.962247,20.0,12395,2
22.318245,114.190352,14.0,14695,2
22.37509,114.22085,19.0,16956,2
22.294939000000007,114.26958,11.0,12766,2
22.333873,114.21426,20.0,14487,2
22.324725,114.252646,31.0,13666,2
22.303236,114.18156,17.0,18387,2
22.324742999999998,114.20922900000001,36.0,16320,2
22.317588,114.18068600000001,3.0,19851,2
22.345219,114.098912,30.0,7835,2
22.290905,114.199282,42.0,18329,2
22.476001,114.047616,41.0,11557,2
22.432216,114.029619,11.0,11609,2
22.291372,114.28838799999998,3.0,24528,2
22.372988,114.127028,6.0,11218,2
22.405932999999997,113.961629,32.0,5100,2
22.306935,114.234094,17.0,11938,2
22.317588,114.18068600000001,4.0,50547,2
22.324725,114.252646,21.0,12169,2
22.405932999999997,113.961629,32.0,4845,2
22.294939000000007,114.26958,6.0,14589,2
22.378791,114.10108600000001,40.0,11257,2
22.448401999999998,114.026681,3.0,15150,2
22.422714000000006,114.235127,33.0,11013,2
22.315212,114.225184,51.0,8817,2
22.326678,114.15206200000002,1.0,24497,2
22.318245,114.190352,22.0,11538,2
22.318245,114.190352,1.0,25443,2
22.295036,114.236164,17.0,12441,2
22.495458,114.13488,21.0,13757,2
22.345219,114.098912,24.0,11331,2
22.306935,114.234094,32.0,5992,2
22.422714000000006,114.235127,1.0,22312,2
22.398547,113.984565,35.0,13428,2
22.326678,114.15206200000002,1.0,23846,2
22.422714000000006,114.235127,11.0,15906,2
22.422714000000006,114.235127,22.0,12960,2
22.443163,114.025459,25.0,12159,2
22.320079999999997,114.163208,17.0,16715,2
22.333551,114.150051,16.0,17574,2
22.495458,114.13488,21.0,13213,2
22.290905,114.199282,31.0,18110,2
22.405932999999997,113.961629,34.0,10544,2
22.378791,114.10108600000001,39.0,9958,2
22.495458,114.13488,27.0,12115,2
22.287847,114.140927,61.0,18000,2
22.326678,114.15206200000002,1.0,22710,2
22.306165,114.169556,41.0,10256,2
22.318245,114.190352,61.0,10542,2
22.422714000000006,114.235127,26.0,18546,2
22.282909,114.216459,33.0,17060,2
22.280332,114.14030100000001,30.0,25067,2
22.456221,114.004887,28.0,10377,2
22.38786,113.962247,21.0,7831,2
22.378791,114.10108600000001,32.0,13225,2
22.452652,114.157858,24.0,9950,2
22.458973,114.175596,36.0,14054,2
22.382229,114.119919,15.0,13183,2
22.320079999999997,114.163208,41.0,13379,2
22.280332,114.14030100000001,29.0,20096,2
22.422714000000006,114.235127,28.0,8430,2
22.422714000000006,114.235127,4.0,17695,2
22.495458,114.13488,21.0,11438,2
22.443599,114.037216,10.0,12865,2
22.287405,114.217806,39.0,19828,2
22.348295,114.128533,21.0,11508,2
22.443599,114.037216,3.0,16393,2
22.329207,114.16325,31.0,12376,2
22.324725,114.252646,20.0,15214,2
22.308356,114.258804,17.0,16946,2
22.359881,114.12187,24.0,15048,2
22.274956,114.194672,45.0,26518,2
22.395252,114.192115,39.0,9145,2
22.303931,114.188613,32.0,14899,2
22.283267,114.222864,32.0,15337,2
22.308356,114.258804,2.0,18310,2
22.294939000000007,114.26958,11.0,12358,2
22.378791,114.10108600000001,40.0,14506,2
22.367217,114.113415,11.0,0,2
22.495458,114.13488,27.0,11053,2
22.393461,113.976603,42.0,14149,2
22.374723,113.998409,3.0,20450,2
22.288071,113.946923,23.0,11778,2
22.385196,114.18878600000001,31.0,14597,2
22.242732,114.153397,31.0,13603,2
22.294939000000007,114.26958,9.0,12849,2
22.340996,114.192475,34.0,6880,2
22.416209,113.969819,37.0,10435,2
22.329207,114.16325,5.0,18453,2
22.375079,114.176475,30.0,13283,2
22.278823000000006,114.174415,51.0,10526,2
22.283267,114.222864,32.0,18256,2
22.286554,114.149623,46.0,13835,2
22.324742999999998,114.20922900000001,35.0,14742,2
22.422714000000006,114.235127,9.0,15056,2
22.318048,114.169792,41.0,13970,2
22.303569,114.249728,14.0,15576,2
22.242053,114.19653,46.0,23426,2
22.427836,114.171813,22.0,11413,2
22.314572,114.26522800000001,21.0,16233,2
22.458973,114.175596,33.0,15938,2
22.333551,114.150051,16.0,16793,2
22.306935,114.234094,28.0,16205,2
22.495458,114.13488,6.0,12985,2
22.278841,114.232037,28.0,15434,2
22.456221,114.004887,22.0,11973,2
22.345219,114.098912,33.0,15306,2
22.456221,114.004887,12.0,12426,2
22.329207,114.16325,31.0,12376,2
22.288071,113.946923,21.0,10687,2
22.282909,114.216459,34.0,17817,2
22.309057,114.186447,30.0,16104,2
22.345219,114.098912,33.0,11845,2
22.283267,114.222864,15.0,23837,2
22.37509,114.22085,30.0,10469,2
22.367217,114.113415,2.0,19262,2
22.299062,114.00735900000001,28.0,9464,2
22.280332,114.14030100000001,27.0,22674,2
22.333551,114.150051,17.0,16628,2
22.320079999999997,114.163208,46.0,13477,2
22.324725,114.252646,20.0,17069,2
22.333282,114.17413,32.0,22211,2
22.495458,114.13488,24.0,12107,2
22.422714000000006,114.235127,27.0,15204,2
22.286554,114.149623,20.0,19512,2
22.318245,114.190352,1.0,0,2
22.405932999999997,113.961629,22.0,13962,2
22.290905,114.199282,37.0,16109,2
22.456221,114.004887,20.0,5692,2
22.278823000000006,114.174415,51.0,12821,2
22.444294,114.165867,29.0,14519,2
22.306935,114.234094,29.0,7923,2
22.387220000000006,114.203433,35.0,19408,2
22.422714000000006,114.235127,20.0,11397,2
22.422714000000006,114.235127,2.0,19065,2
22.385196,114.18878600000001,37.0,16288,2
22.288071,113.946923,4.0,9560,2
22.324725,114.252646,20.0,17576,2
22.443599,114.037216,3.0,15507,2
22.308356,114.258804,2.0,24776,2
22.442947,113.986349,4.0,15556,2
22.495458,114.13488,28.0,13880,2
22.252973,114.160797,40.0,13750,2
22.476001,114.047616,43.0,11086,2
22.456221,114.004887,26.0,11470,2
22.308356,114.258804,3.0,17676,2
22.340996,114.192475,30.0,6729,2
22.374723,113.998409,2.0,15754,2
22.443599,114.037216,16.0,16234,2
22.375079,114.176475,30.0,12241,2
22.440828,114.31131299999998,22.0,10463,2
22.495458,114.13488,27.0,13404,2
22.318831,114.158824,20.0,20680,2
22.443163,114.025459,25.0,12273,2
22.444294,114.165867,40.0,10363,2
22.308356,114.258804,19.0,10474,2
22.315212,114.225184,53.0,9268,2
22.318245,114.190352,61.0,10694,2
22.405932999999997,113.961629,2.0,13526,2
22.333551,114.150051,15.0,17817,2
22.320079999999997,114.163208,54.0,10357,2
22.287405,114.217806,42.0,18868,2
22.44714,114.063281,6.0,10738,2
22.442947,113.986349,29.0,7745,2
22.312451,114.17000300000001,24.0,14881,2
22.278823000000006,114.174415,35.0,17073,2
22.375079,114.176475,32.0,15639,2
22.326678,114.15206200000002,1.0,22297,2
22.299062,114.00735900000001,14.0,10984,2
22.250594,114.147646,45.0,12741,2
22.308356,114.258804,3.0,20000,2
22.308356,114.258804,18.0,16667,2
22.386717,113.980683,37.0,12218,2
22.405932999999997,113.961629,32.0,11961,2
22.367217,114.113415,14.0,18831,2
22.318245,114.190352,1.0,19815,2
22.33626,114.13976,51.0,13920,2
22.288071,113.946923,4.0,13333,2
22.378791,114.101086,17.0,15695,2
22.385196,114.18878600000001,31.0,16078,2
22.334984,114.157164,32.0,15672,2
22.305873,114.193021,18.0,34418,2
22.277419,114.239531,31.0,13333,2
22.458973,114.175596,24.0,15881,2
22.261999,114.251559,19.0,17161,2
22.363456,114.138795,47.0,11304,2
22.443599,114.037216,10.0,15450,2
22.416209,113.969819,36.0,9524,2
22.387220000000006,114.203433,34.0,18957,2
22.340996,114.192475,30.0,8732,2
22.291372,114.28838799999998,3.0,27710,2
22.367217,114.113415,5.0,14084,2
22.458973,114.175596,35.0,16294,2
22.393482,114.218891,32.0,14440,2
22.505312,114.123523,37.0,9945,2
22.350649,114.20053500000002,19.0,10277,2
22.324742999999998,114.20922900000001,39.0,14507,2
22.288887,114.211224,43.0,17009,2
22.306381,114.16025400000001,17.0,35782,2
22.286554,114.149623,34.0,15385,2
22.288887,114.211224,42.0,16632,2
22.280332,114.14030100000001,26.0,23313,2
22.324742999999998,114.20922900000001,35.0,16950,2
22.303569,114.249728,14.0,15866,2
22.443599,114.037216,10.0,16139,2
22.334984,114.157164,61.0,9482,2
22.33626,114.13976,13.0,20215,2
22.287121,114.190228,30.0,19481,2
22.288071,113.946923,21.0,11129,2
22.422714000000006,114.235127,9.0,14606,2
22.386717,113.980683,19.0,11238,2
22.288071,113.946923,18.0,11358,2
22.273862,114.16232,23.0,23647,2
22.333282,114.17413,38.0,18087,2
22.329207,114.16325,45.0,3432,2
22.320079999999997,114.163208,45.0,12958,2
22.342066,114.205093,21.0,17225,2
22.359881,114.12187,36.0,13911,2
22.443163,114.025459,37.0,15224,2
22.33626,114.13976,47.0,14460,2
22.303931,114.188613,18.0,18519,2
22.495458,114.13488,27.0,12952,2
22.37509,114.22085,20.0,15462,2
22.334984,114.157164,4.0,21339,2
22.334984,114.157164,33.0,16014,2
22.288071,113.946923,12.0,12747,2
22.422714000000006,114.235127,21.0,13043,2
22.387220000000006,114.203433,37.0,15854,2
22.318048,114.169792,35.0,16387,2
22.294939000000007,114.26958,10.0,12688,2
22.456221,114.004887,22.0,10662,2
22.344065,114.211855,35.0,13808,2
22.333551,114.150051,15.0,17965,2
22.308356,114.258804,14.0,16640,2
22.287405,114.217806,41.0,19779,2
22.318245,114.190352,56.0,8207,2
22.393461,113.976603,7.0,16611,2
22.324742999999998,114.20922900000001,35.0,13305,2
22.318245,114.190352,62.0,9931,2
22.333551,114.150051,16.0,18797,2
22.334984,114.157164,54.0,12562,2
22.282695,114.200269,46.0,15320,2
22.294939000000007,114.26958,11.0,12081,2
22.280332,114.14030100000001,6.0,26062,2
22.308356,114.258804,16.0,16281,2
22.375079,114.176475,8.0,16843,2
22.324742999999998,114.20922900000001,35.0,17110,2
22.308356,114.258804,3.0,19301,2
22.333551,114.150051,16.0,17241,2
22.393461,113.976603,31.0,12397,2
22.309057,114.186447,5.0,0,2
22.336089,114.198736,19.0,11844,2
22.345219,114.098912,30.0,16793,2
22.241537,114.214033,29.0,20056,2
22.277419,114.239531,33.0,16068,2
22.333244,114.210403,14.0,19066,2
22.35144,114.05994,14.0,11359,2
22.495458,114.13488,24.0,7194,2
22.324742999999998,114.20922900000001,35.0,14126,2
22.298342,114.171264,41.0,13517,2
22.335467,114.1806,44.0,16395,2
22.359881,114.12187,36.0,13205,2
22.318048,114.169792,50.0,12185,2
22.477751,114.232487,25.0,9699,2
22.456221,114.004887,22.0,10717,2
22.495458,114.13488,30.0,5974,2
22.375079,114.176475,24.0,10394,2
22.281018,114.186001,43.0,19120,2
22.422714000000006,114.235127,4.0,15812,2
22.266018,114.135264,39.0,14351,2
22.443163,114.025459,10.0,11121,2
22.303931,114.188613,34.0,12355,2
22.294939000000007,114.26958,1.0,17589,2
22.306935,114.234094,28.0,16042,2
22.370941,114.10003400000001,30.0,11888,2
22.261999,114.251559,19.0,16879,2
22.422714000000006,114.235127,23.0,13975,2
22.295036,114.236164,14.0,16553,2
22.324742999999998,114.20922900000001,39.0,14554,2
22.405932999999997,113.961629,31.0,12121,2
22.385196,114.18878600000001,35.0,18595,2
22.282695,114.200269,46.0,25254,2
22.283267,114.222864,31.0,17671,2
22.303931,114.188613,18.0,17627,2
22.308356,114.258804,2.0,15238,2
22.314572,114.26522800000001,23.0,14687,2
22.370731,114.061682,27.0,9369,2
22.458973,114.175596,29.0,11529,2
22.306935,114.234094,29.0,12233,2
22.324725,114.252646,26.0,15401,2
22.294939000000007,114.26958,7.0,12150,2
22.318245,114.190352,62.0,10480,2
22.306935,114.234094,28.0,14804,2
22.326678,114.15206200000002,1.0,22214,2
22.345219,114.098912,30.0,14786,2
22.294939000000007,114.26958,6.0,13394,2
22.306935,114.234094,29.0,14352,2
22.375079,114.176475,31.0,14237,2
22.278823000000006,114.174415,48.0,15862,2
22.456221,114.004887,22.0,14076,2
22.280332,114.14030100000001,20.0,21856,2
22.456221,114.004887,24.0,9575,2
22.286554,114.149623,17.0,25318,2
22.287121,114.190228,44.0,14888,2
22.370731,114.061682,14.0,12544,2
22.442595,114.005901,16.0,11700,2
22.333551,114.150051,16.0,17241,2
22.323883,114.16927,63.0,15927,2
22.243505,114.147505,25.0,16182,2
22.345219,114.098912,16.0,13162,2
22.345219,114.098912,19.0,16155,2
22.286554,114.149623,49.0,14495,2
22.385196,114.18878600000001,37.0,16667,2
22.290905,114.199282,41.0,18698,2
22.324725,114.252646,20.0,17438,2
22.326678,114.15206200000002,2.0,27166,2
22.281215,114.125334,4.0,23687,2
22.278823000000006,114.174415,55.0,11991,2
22.320079999999997,114.163208,3.0,21016,2
22.290905,114.199282,27.0,15729,2
22.315212,114.225184,49.0,12390,2
22.303931,114.188613,18.0,16604,2
22.324742999999998,114.20922900000001,43.0,13984,2
22.345219,114.098912,28.0,13095,2
22.335467,114.1806,50.0,14535,2
22.416209,113.969819,37.0,8691,2
22.308356,114.258804,17.0,18177,2
22.281215,114.125334,31.0,20031,2
22.324742999999998,114.20922900000001,35.0,17021,2
22.294939000000007,114.26958,6.0,13878,2
22.323883,114.16927,47.0,10590,2
22.458973,114.175596,35.0,17057,2
22.370731,114.061682,26.0,12529,2
22.324725,114.252646,25.0,12713,2
